Año,Mes,Pais de destino,Puerto de embarque,Producto,Monto Fob(US$),Peso (Toneladas)
2021,Agosto,Estados Unidos de América,Valparaíso,Litio,372069.89,69.06553
2021,Agosto,Francia,San Antonio,Cobre,3298781.62,350.651
2021,Agosto,Francia,San Antonio,Cobre,9952210.61,1058.695
2021,Agosto,India,San Antonio,Cobre,165441.6,141.65
2021,Agosto,Japón,San Antonio,Cobre,195852.0,22.92
2021,Agosto,México,San Antonio,Litio,381959.3,74.432
2021,Agosto,México,San Antonio,Litio,129584.13,24.92
2021,Agosto,Países Bajos,Valparaíso,Cobre,1949476.34,210.018
2021,Agosto,Sudáfrica,San Antonio,Cobre,160439.95,20.58
2021,Agosto,Tailandia,San Antonio,Cobre,10156686.46,1108.664
2021,Agosto,Tailandia,Valparaíso,Cobre,7002999.56,750.2
2021,Agosto,Taiwán (Formosa),San Antonio,Cobre,3762986.65,400.033
2021,Agosto,Taiwán (Formosa),San Antonio,Cobre,9340362.15,1000.377
2021,Agosto,Taiwán (Formosa),San Antonio,Cobre,184162.67,20.93
2021,Agosto,Taiwán (Formosa),Valparaíso,Cobre,22496686.85,2413.105
2021,Agosto,Taiwán (Formosa),Valparaíso,Cobre,16825932.04,1795.434
2021,Agosto,Taiwán (Formosa),Valparaíso,Cobre,30417315.17,3250.936
2021,Septiembre,Brasil,Antofagasta,Cobre,96491971.82,10222.402
2021,Septiembre,Canadá,Antofagasta,Cobre,102374476.24,10081.801
2021,Septiembre,China,Puerto Angamos,Cobre,31581277.75,3157.912
2021,Septiembre,China,Puerto Angamos,Cobre,23097642.09,2600.658
2021,Septiembre,China,Puerto Angamos,Cobre,301233039.1,32049.918
2021,Septiembre,China,Puerto Angamos,Cobre,143304.0,19.74
2021,Septiembre,China,Puerto Angamos,Litio,642.4,0.0904
2021,Septiembre,China,Puerto Angamos,Litio,3093767.14,370.4
2021,Septiembre,China,Puerto Angamos,Litio,734.13,0.12204
2021,Septiembre,China,Puerto Angamos,Litio,1765692.28,350.88
2021,Septiembre,China,Puerto Angamos,Litio,29774821.01,2081.2
2021,Septiembre,China,Puerto Angamos,Litio,1795114.42,351.44
2021,Septiembre,China,Puerto Angamos,Litio,60320160.55,5155.8
2021,Septiembre,Corea del Sur,Puerto Angamos,Cobre,759454.92,122.1755
2021,Septiembre,Corea del Sur,Puerto Angamos,Cobre,63236992.35,6621.597
2021,Septiembre,Corea del Sur,Puerto Angamos,Litio,867.24,0.12204
2021,Septiembre,Corea del Sur,Puerto Angamos,Litio,6610647.67,520.6
2021,Septiembre,Corea del Sur,Puerto Angamos,Litio,1108.2,0.23052
2021,Septiembre,Corea del Sur,Puerto Angamos,Litio,5849582.23,1108.08
2021,Septiembre,Corea del Sur,Puerto Angamos,Litio,11339785.29,1837.28
2021,Septiembre,Corea del Sur,Puerto Angamos,Litio,217722.93,41.24
2021,Septiembre,Corea del Sur,Puerto Angamos,Litio,7318538.85,996.464
2021,Septiembre,España,Puerto Angamos,Cobre,48849314.79,5113.931
2021,Septiembre,Estados Unidos de América,Antofagasta,Cobre,45381673.06,4640.479
2021,Septiembre,Estados Unidos de América,Puerto Angamos,Cobre,4618825.89,494.017
2021,Septiembre,Estados Unidos de América,Puerto Angamos,Cobre,61321158.54,6819.694
2021,Septiembre,Estados Unidos de América,Puerto Angamos,Cobre,468444862.79,49243.68
2021,Septiembre,Francia,Puerto Angamos,Cobre,149535963.52,15666.752
2021,Septiembre,Indonesia,Puerto Angamos,Cobre,4678608.51,502.306
2021,Septiembre,Italia,Puerto Angamos,Cobre,16841143.9,1759.207
2021,Septiembre,Japón,Puerto Angamos,Litio,512784.87,55.56
2021,Septiembre,Japón,Puerto Angamos,Litio,674.8,0.1356
2021,Septiembre,Japón,Puerto Angamos,Litio,302624.0,41.28
2021,Septiembre,Japón,Puerto Angamos,Litio,3959543.3,665.44
2021,Septiembre,Japón,Puerto Angamos,Litio,612149.66,86.532
2021,Septiembre,Japón,Puerto Angamos,Litio,1555556.6,122.3
2021,Septiembre,México,Puerto Angamos,Cobre,22096571.05,2335.124
2021,Septiembre,Países Bajos,Puerto Angamos,Cobre,31576488.44,3291.098
2021,Septiembre,Tailandia,Puerto Angamos,Cobre,12091941.03,1301.454
2021,Septiembre,Taiwán (Formosa),Puerto Angamos,Cobre,4665437.44,502.039
2021,Septiembre,Taiwán (Formosa),Puerto Angamos,Cobre,40889667.48,4268.651
2021,Septiembre,Taiwán (Formosa),Puerto Angamos,Litio,128811.39,20.58
2021,Septiembre,Turquía,Puerto Angamos,Cobre,23435103.72,2401.014
2021,Septiembre,Alemania,Arica,Cobre,1888216.3,201.917
2021,Septiembre,Canadá,Arica,Cobre,1881680.83,201.518
2021,Septiembre,Corea del Sur,Arica,Cobre,143265.36,18.928
2021,Septiembre,Estados Unidos de América,Arica,Cobre,1885392.49,201.593
2021,Septiembre,China,Lirquén,Cobre,327915.2,40.021
2021,Septiembre,Corea del Sur,Lirquén,Cobre,164050.0,20.011
2021,Septiembre,España,San Vicente,Cobre,152031.68,21.42
2021,Septiembre,Argentina,Aerop. A. Merino Benítez,Plata,6129.6,0.011
2021,Septiembre,Bolivia,Aerop. A. Merino Benítez,Plata,8096.69,0.04288
2021,Septiembre,China,Aerop. A. Merino Benítez,Litio,27.6,0.0138
2021,Septiembre,Ecuador,Aerop. A. Merino Benítez,Plata,28440.86,0.18
2021,Septiembre,Estados Unidos de América,Aerop. A. Merino Benítez,Litio,5000.0,5.436
2021,Septiembre,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,3316160.93,0.216
2021,Septiembre,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,3550226.01,0.06403
2021,Septiembre,Estados Unidos de América,Aerop. A. Merino Benítez,Plata,19226922.62,24.18182
2021,Septiembre,Estados Unidos de América,Aerop. A. Merino Benítez,Cobre,130.0,0.0008
2021,Septiembre,Estados Unidos de América,Aerop. A. Merino Benítez,Litio,0.35,0.00012
2021,Septiembre,Guatemala,Aerop. A. Merino Benítez,Plata,57124.75,0.379
2021,Septiembre,Italia,Aerop. A. Merino Benítez,Oro,334876.39,0.011
2021,Septiembre,Japón,Aerop. A. Merino Benítez,Litio,7.6,0.0038
2021,Septiembre,Suiza,Aerop. A. Merino Benítez,Oro,409101.02,0.011
2021,Septiembre,Suiza,Aerop. A. Merino Benítez,Oro,27203589.39,1.00599
2021,Septiembre,Suiza,Aerop. A. Merino Benítez,Oro,44079943.38,13.8646
2021,Septiembre,Suiza,Aerop. A. Merino Benítez,Plata,4265030.48,5.63286
2021,Septiembre,Alemania,Iquique,Litio,1026775.86,185.6481
2021,Septiembre,Bélgica,Iquique,Litio,1105732.99,162.68
2021,Septiembre,Bélgica,Iquique,Litio,4620844.3,666.532
2021,Septiembre,Canadá,Iquique,Litio,158056.14,20.62
2021,Septiembre,China,Iquique,Cobre,19304958.97,2016.506
2021,Septiembre,China,Iquique,Litio,52.8,0.0103
2021,Septiembre,Corea del Sur,Iquique,Cobre,4687347.95,501.503
2021,Septiembre,Corea del Sur,Iquique,Cobre,50155.38,6.086
2021,Septiembre,Corea del Sur,Iquique,Litio,39.2,0.00618
2021,Septiembre,Corea del Sur,Iquique,Litio,1024858.62,165.12
2021,Septiembre,España,Iquique,Cobre,163356.8,24.43
2021,Septiembre,Estados Unidos de América,Iquique,Cobre,14728498.22,1524.542
2021,Septiembre,Estados Unidos de América,Iquique,Litio,387366.35,45.92
2021,Septiembre,Estados Unidos de América,Iquique,Litio,554138.71,97.945
2021,Septiembre,Estados Unidos de América,Iquique,Litio,952416.64,103.3
2021,Septiembre,Italia,Iquique,Cobre,5919301.58,607.106
2021,Septiembre,Japón,Iquique,Litio,2397062.12,309.6
2021,Septiembre,Argentina,Cristo Redentor (Los Libertadores),Cobre,449557.37,49.833
2021,Septiembre,Argentina,Cristo Redentor (Los Libertadores),Litio,138749.2,10.672
2021,Septiembre,Argentina,Cristo Redentor (Los Libertadores),Plata,36528.29,0.74811
2021,Septiembre,Bélgica,San Antonio,Cobre,286415.8,42.06
2021,Septiembre,Bélgica,San Antonio,Cobre,153297.47,20.9
2021,Septiembre,Brasil,San Antonio,Cobre,2923491.61,308.266
2021,Septiembre,Brasil,San Antonio,Cobre,8115501.39,849.915
2021,Septiembre,Brasil,San Antonio,Cobre,30080761.5,3200.621
2021,Septiembre,China,San Antonio,Cobre,5108605.69,506.709
2021,Septiembre,China,San Antonio,Cobre,5151511.44,511.211
2021,Septiembre,China,San Antonio,Cobre,14850181.78,1530.663
2021,Septiembre,China,San Antonio,Cobre,879490.73,91.107
2021,Septiembre,China,San Antonio,Cobre,60322094.22,6178.224
2021,Septiembre,China,San Antonio,Cobre,2006292.05,303.113
2021,Septiembre,China,San Antonio,Cobre,5472177.78,601.243
2021,Septiembre,China,San Antonio,Cobre,26869308.8,2867.16
2021,Septiembre,China,San Antonio,Cobre,61829280.91,6551.118
2021,Septiembre,China,San Antonio,Cobre,236835.27,26.114
2021,Septiembre,China,San Antonio,Cobre,1794000.01,217.274
2021,Septiembre,China,San Antonio,Cobre,303945.3,43.49
2021,Septiembre,China,San Antonio,Cobre,127802.39,22.07
2021,Septiembre,China,San Antonio,Cobre,899853.55,128.115
2021,Septiembre,China,San Antonio,Cobre,659018.77,78.373
2021,Septiembre,China,Valparaíso,Cobre,4192225.23,452.922
2021,Septiembre,China,Valparaíso,Cobre,9626083.08,1001.217
2021,Septiembre,China,Valparaíso,Cobre,4688977.48,500.12
2021,Septiembre,China,Valparaíso,Cobre,18998770.13,2000.336
2021,Septiembre,Colombia,San Antonio,Cobre,154290.29,20.05
2021,Septiembre,Corea del Sur,San Antonio,Cobre,31248662.35,3192.638
2021,Septiembre,Corea del Sur,San Antonio,Cobre,45692530.82,4710.362
2021,Septiembre,Corea del Sur,San Antonio,Cobre,5477382.85,587.799
2021,Septiembre,Corea del Sur,San Antonio,Cobre,533547.61,60.83
2021,Septiembre,Corea del Sur,San Antonio,Cobre,197042.0,21.041
2021,Septiembre,Corea del Sur,San Antonio,Cobre,344692.0,41.432
2021,Septiembre,Corea del Sur,Valparaíso,Cobre,2343695.27,251.347
2021,Septiembre,Corea del Sur,Valparaíso,Cobre,2942484.14,301.531
2021,Septiembre,Corea del Sur,Valparaíso,Cobre,6408641.67,801.186
2021,Septiembre,Corea del Sur,Valparaíso,Litio,65.34,0.0103
2021,Septiembre,Corea del Sur,Valparaíso,Cobre,971365.47,181.98
2021,Septiembre,España,San Antonio,Cobre,5213834.54,557.437
2021,Septiembre,España,San Antonio,Cobre,2361110.71,252.417
2021,Septiembre,Estados Unidos de América,San Antonio,Cobre,4058074.64,428.427
2021,Septiembre,Estados Unidos de América,San Antonio,Cobre,481984.39,50.885
2021,Septiembre,Estados Unidos de América,San Antonio,Cobre,34125377.15,3567.189
2021,Septiembre,Estados Unidos de América,Valparaíso,Cobre,27035701.73,2800.905
2021,Septiembre,Francia,San Antonio,Cobre,16403240.85,1759.499
2021,Septiembre,India,San Antonio,Cobre,163031.0,27.246
2021,Septiembre,India,San Antonio,Cobre,98556.0,22.92
2021,Septiembre,Tailandia,San Antonio,Cobre,2922503.52,303.606
2021,Septiembre,Tailandia,San Antonio,Cobre,3856521.21,402.233
2021,Septiembre,Tailandia,Valparaíso,Cobre,6985207.11,750.054
2021,Septiembre,Taiwán (Formosa),San Antonio,Cobre,5005691.97,538.507
2021,Septiembre,Taiwán (Formosa),San Antonio,Cobre,10313191.07,1102.553
2021,Septiembre,Taiwán (Formosa),San Antonio,Cobre,10400187.67,1100.264
2021,Septiembre,Taiwán (Formosa),Valparaíso,Cobre,3660001.08,392.928
2021,Septiembre,Taiwán (Formosa),Valparaíso,Cobre,2833386.62,303.294
2021,Septiembre,Taiwán (Formosa),Valparaíso,Cobre,25078046.79,2601.202
2021,Septiembre,Vietnam,San Antonio,Cobre,4876595.85,500.12
2021,Septiembre,Vietnam,San Antonio,Cobre,9313109.28,999.985
2021,Octubre,Brasil,Antofagasta,Cobre,46126717.53,4729.52
2021,Octubre,China,Antofagasta,Cobre,5588108.39,699.685
2021,Octubre,China,Antofagasta,Cobre,34030680.31,3566.879
2021,Octubre,China,Antofagasta,Litio,10.0,0.00515
2021,Octubre,China,Antofagasta,Litio,6110282.94,376.56
2021,Octubre,China,Antofagasta,Litio,9266406.24,573.16
2021,Octubre,China,Puerto Angamos,Cobre,45193530.66,4506.753
2021,Octubre,China,Puerto Angamos,Cobre,4618145.13,498.714
2021,Octubre,China,Puerto Angamos,Cobre,6740694.04,721.402
2021,Octubre,China,Puerto Angamos,Cobre,275474524.25,28201.975
2021,Octubre,China,Puerto Angamos,Litio,12.0,0.00618
2021,Octubre,China,Puerto Angamos,Litio,244.65,0.04068
2021,Octubre,China,Puerto Angamos,Litio,19069118.46,1147.0
2021,Octubre,China,Puerto Angamos,Litio,11124748.5,1196.16
2021,Octubre,Corea del Sur,Antofagasta,Cobre,8750308.83,902.23
2021,Octubre,Corea del Sur,Antofagasta,Litio,273.02,0.03842
2021,Octubre,Corea del Sur,Antofagasta,Litio,3879692.26,157.42
2021,Octubre,Corea del Sur,Antofagasta,Litio,24.0,0.01236
2021,Octubre,Corea del Sur,Antofagasta,Litio,632.4,0.1356
2021,Octubre,Corea del Sur,Antofagasta,Litio,3281797.04,615.6
2021,Octubre,Corea del Sur,Antofagasta,Litio,2640461.96,291.848
2021,Octubre,Corea del Sur,Puerto Angamos,Cobre,85356179.03,8775.314
2021,Octubre,Corea del Sur,Puerto Angamos,Cobre,865420.08,99.42
2021,Octubre,Corea del Sur,Puerto Angamos,Litio,192.72,0.02712
2021,Octubre,Corea del Sur,Puerto Angamos,Litio,2736584.12,111.12
2021,Octubre,Corea del Sur,Puerto Angamos,Litio,51.73,0.0103
2021,Octubre,Corea del Sur,Puerto Angamos,Litio,695.64,0.14916
2021,Octubre,Corea del Sur,Puerto Angamos,Litio,14163827.47,738.72
2021,Octubre,Corea del Sur,Puerto Angamos,Litio,12322480.45,521.94
2021,Octubre,España,Puerto Angamos,Cobre,14362320.65,1503.663
2021,Octubre,Estados Unidos de América,Antofagasta,Cobre,9811467.69,1001.678
2021,Octubre,Estados Unidos de América,Puerto Angamos,Cobre,21383984.4,2505.318
2021,Octubre,Estados Unidos de América,Puerto Angamos,Cobre,371195706.31,38175.475
2021,Octubre,Francia,Puerto Angamos,Cobre,14833115.79,1502.141
2021,Octubre,Indonesia,Puerto Angamos,Cobre,7222240.54,752.318
2021,Octubre,Italia,Puerto Angamos,Cobre,3132901.1,339.73
2021,Octubre,Italia,Puerto Angamos,Cobre,14417529.25,1504.962
2021,Octubre,Japón,Antofagasta,Litio,264732.63,20.52
2021,Octubre,Japón,Antofagasta,Litio,1227744.05,97.84
2021,Octubre,Japón,Puerto Angamos,Cobre,447742.22,45.96
2021,Octubre,Japón,Puerto Angamos,Cobre,2017349.04,199.842
2021,Octubre,Japón,Puerto Angamos,Litio,1282.11,0.25764
2021,Octubre,Japón,Puerto Angamos,Litio,6594581.2,1190.16
2021,Octubre,México,Puerto Angamos,Cobre,14716090.77,1502.828
2021,Octubre,Países Bajos,Tocopilla,Litio,5599005.79,554.157
2021,Octubre,Tailandia,Antofagasta,Cobre,2873563.11,295.791
2021,Octubre,Tailandia,Puerto Angamos,Cobre,8658521.22,904.517
2021,Octubre,Taiwán (Formosa),Antofagasta,Cobre,3902481.69,399.725
2021,Octubre,Taiwán (Formosa),Puerto Angamos,Cobre,45155820.46,4623.3082
2021,Octubre,Turquía,Puerto Angamos,Cobre,11456749.91,1201.075
2021,Octubre,Vietnam,Antofagasta,Litio,264442.31,20.52
2021,Octubre,Alemania,Arica,Cobre,940078.53,100.574
2021,Octubre,Canadá,Arica,Cobre,934880.03,100.758
2021,Octubre,China,Arica,Cobre,1870081.14,201.603
2021,Octubre,China,Arica,Cobre,318210.86,40.69
2021,Octubre,Brasil,San Vicente,Cobre,120163.88,14.565
2021,Octubre,China,Coronel,Cobre,9914318.59,1012.489
2021,Octubre,Corea del Sur,Coronel,Litio,305.14,0.04294
2021,Octubre,Corea del Sur,Coronel,Litio,4335482.33,175.94
2021,Octubre,Corea del Sur,Coronel,Cobre,88583.76,11.073
2021,Octubre,Corea del Sur,Lirquén,Cobre,475488.51,57.679
2021,Octubre,Japón,Coronel,Litio,306258.65,24.92
2021,Octubre,Taiwán (Formosa),Coronel,Cobre,14782732.6,1515.458
2021,Octubre,Argentina,Aerop. A. Merino Benítez,Plata,10561.43,0.1851
2021,Octubre,Corea del Sur,Aerop. A. Merino Benítez,Litio,6.0,0.003
2021,Octubre,Emiratos Árabes Unidos,Aerop. A. Merino Benítez,Cobre,1500.0,0.001
2021,Octubre,Estados Unidos de América,Aerop. A. Merino Benítez,Litio,1000.0,1.065
2021,Octubre,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,4330738.99,0.322
2021,Octubre,Estados Unidos de América,Aerop. A. Merino Benítez,Plata,8260270.5,11.29334
2021,Octubre,Estados Unidos de América,Aerop. A. Merino Benítez,Plata,12132443.82,15.936
2021,Octubre,Estados Unidos de América,Aerop. A. Merino Benítez,Cobre,1646.0,0.00328
2021,Octubre,Guatemala,Aerop. A. Merino Benítez,Plata,17105.54,0.042
2021,Octubre,India,Aerop. A. Merino Benítez,Oro,3276395.75,0.256
2021,Octubre,Japón,Aerop. A. Merino Benítez,Plata,700818.84,0.928
2021,Octubre,Japón,Aerop. A. Merino Benítez,Litio,6.4,0.0032
2021,Octubre,Suiza,Aerop. A. Merino Benítez,Oro,409549.77,0.0115
2021,Octubre,Suiza,Aerop. A. Merino Benítez,Oro,42468932.41,2.6894
2021,Octubre,Suiza,Aerop. A. Merino Benítez,Oro,63030385.14,16.50317
2021,Octubre,Suiza,Aerop. A. Merino Benítez,Plata,3925362.15,5.53079
2021,Octubre,Alemania,Iquique,Litio,302606.52,61.92
2021,Octubre,Bélgica,Iquique,Cobre,224044.55,28.293
2021,Octubre,Bélgica,Iquique,Litio,2865391.18,178.24
2021,Octubre,Bélgica,Iquique,Litio,18075965.36,1241.732
2021,Octubre,China,Iquique,Cobre,16855026.35,1719.278
2021,Octubre,China,Iquique,Cobre,20198.94,2.262
2021,Octubre,China,Iquique,Cobre,178334.0,23.046
2021,Octubre,China,Iquique,Litio,3813572.71,681.12
2021,Octubre,Corea del Sur,Iquique,Cobre,16680057.56,1714.397
2021,Octubre,Corea del Sur,Iquique,Cobre,123880.49,13.913
2021,Octubre,Corea del Sur,Iquique,Cobre,39239.16,4.873
2021,Octubre,Corea del Sur,Iquique,Litio,84.94,0.01339
2021,Octubre,Corea del Sur,Iquique,Litio,2280574.83,371.62
2021,Octubre,Corea del Sur,Iquique,Litio,216746.93,41.24
2021,Octubre,Emiratos Árabes Unidos,Iquique,Cobre,3826340.6,395.745
2021,Octubre,Estados Unidos de América,Iquique,Cobre,14867395.26,1516.831
2021,Octubre,Italia,Iquique,Cobre,3446651.94,352.957
2021,Octubre,Japón,Iquique,Litio,3264592.62,412.8
2021,Octubre,Japón,Iquique,Litio,480694.76,61.86
2021,Octubre,Rusia,Iquique,Litio,982142.65,165.18
2021,Octubre,Rusia,Iquique,Litio,1170289.01,227.04
2021,Octubre,Taiwán (Formosa),Iquique,Cobre,4949262.21,506.669
2021,Octubre,Alemania,San Antonio,Cobre,142287.22,23.98
2021,Octubre,Argentina,Cristo Redentor (Los Libertadores),Cobre,490385.0,52.355
2021,Octubre,Argentina,Cristo Redentor (Los Libertadores),Cobre,2510557.12,262.652
2021,Octubre,Argentina,Cristo Redentor (Los Libertadores),Cobre,238435.28,27.058
2021,Octubre,Argentina,Cristo Redentor (Los Libertadores),Cobre,280481.92,40.424
2021,Octubre,Argentina,Cristo Redentor (Los Libertadores),Cobre,9648.0,0.0004
2021,Octubre,Argentina,Cristo Redentor (Los Libertadores),Plata,196712.88,0.99859
2021,Octubre,Bélgica,San Antonio,Litio,2461475.15,82.24
2021,Octubre,Bélgica,San Antonio,Litio,1639405.01,74.76
2021,Octubre,Bélgica,San Antonio,Cobre,162140.0,26.057
2021,Octubre,Brasil,San Antonio,Cobre,4947795.5,503.966
2021,Octubre,Brasil,San Antonio,Cobre,775964.09,75.009
2021,Octubre,Brasil,San Antonio,Cobre,19235985.14,2000.476
2021,Octubre,Brasil,San Antonio,Cobre,23376022.52,2399.723
2021,Octubre,Brasil,San Antonio,Cobre,33982105.62,3498.27
2021,Octubre,Brasil,Valparaíso,Cobre,7700637.98,800.023
2021,Octubre,Brasil,Valparaíso,Cobre,9387855.59,999.937
2021,Octubre,China,San Antonio,Cobre,4633799.28,500.402
2021,Octubre,China,San Antonio,Cobre,10164573.67,995.206
2021,Octubre,China,San Antonio,Cobre,17288761.12,1805.469
2021,Octubre,China,San Antonio,Cobre,4794374.69,499.864
2021,Octubre,China,San Antonio,Cobre,42570606.78,4445.315
2021,Octubre,China,San Antonio,Cobre,4995785.44,512.061
2021,Octubre,China,San Antonio,Cobre,13852828.85,1455.693
2021,Octubre,China,San Antonio,Cobre,16717030.51,1716.053
2021,Octubre,China,San Antonio,Cobre,31347627.66,3200.639
2021,Octubre,China,San Antonio,Cobre,47800456.72,4901.432
2021,Octubre,China,San Antonio,Cobre,229518.15,26.186
2021,Octubre,China,San Antonio,Cobre,560395.15,66.978
2021,Octubre,China,San Antonio,Cobre,614824.29,94.7
2021,Octubre,China,San Antonio,Cobre,386865.17,69.642
2021,Octubre,China,San Antonio,Cobre,555299.8,68.54
2021,Octubre,China,San Antonio,Cobre,599015.0,73.068
2021,Octubre,China,Valparaíso,Cobre,4368425.47,449.892
2021,Octubre,China,Valparaíso,Cobre,4628450.94,499.822
2021,Octubre,China,Valparaíso,Litio,1700724.57,104.6
2021,Octubre,China,Valparaíso,Cobre,1878400.97,200.039
2021,Octubre,China,Valparaíso,Cobre,4920676.18,500.195
2021,Octubre,Corea del Sur,San Antonio,Cobre,22499820.81,2304.668
2021,Octubre,Corea del Sur,San Antonio,Cobre,33859719.86,3607.008
2021,Octubre,Corea del Sur,San Antonio,Cobre,3856198.29,402.287
2021,Octubre,Corea del Sur,San Antonio,Cobre,564215.62,61.53
2021,Octubre,Corea del Sur,San Antonio,Cobre,1830668.0,229.044
2021,Octubre,Corea del Sur,Valparaíso,Cobre,2439006.91,249.695
2021,Octubre,Corea del Sur,Valparaíso,Litio,385.44,0.05424
2021,Octubre,Corea del Sur,Valparaíso,Litio,5483340.28,222.24
2021,Octubre,Corea del Sur,Valparaíso,Litio,671490.74,74.76
2021,Octubre,Corea del Sur,Valparaíso,Cobre,503276.21,59.525
2021,Octubre,España,San Antonio,Cobre,5111098.99,524.842
2021,Octubre,España,San Antonio,Cobre,1929716.24,201.13
2021,Octubre,España,San Antonio,Cobre,2822195.14,303.478
2021,Octubre,España,San Antonio,Cobre,335783.74,49.87
2021,Octubre,Estados Unidos de América,San Antonio,Litio,11737637.37,324.578
2021,Octubre,Estados Unidos de América,San Antonio,Litio,193747.3,39.178
2021,Octubre,Estados Unidos de América,San Antonio,Litio,1330053.15,68.488
2021,Octubre,Estados Unidos de América,San Antonio,Cobre,48678270.47,5001.215
2021,Octubre,Estados Unidos de América,Valparaíso,Cobre,45428661.3,4651.723
2021,Octubre,Francia,San Antonio,Cobre,11930973.25,1257.861
2021,Octubre,Grecia,San Antonio,Cobre,1972098.12,201.716
2021,Octubre,Grecia,San Antonio,Cobre,199639.44,22.97
2021,Octubre,Hong Kong (Región administrativa especial de China),San Antonio,Cobre,965074.26,116.45
2021,Octubre,India,San Antonio,Cobre,79178.0,51.75
2021,Octubre,Italia,San Antonio,Cobre,9717045.12,1052.688
2021,Octubre,Japón,San Antonio,Cobre,352676.01,41.7
2021,Octubre,Japón,San Antonio,Cobre,541361.0,61.399
2021,Octubre,Japón,Valparaíso,Litio,512631.15,55.56
2021,Octubre,Japón,Valparaíso,Litio,306293.42,24.92
2021,Octubre,México,San Antonio,Litio,4488788.19,124.272
2021,Octubre,Países Bajos,San Antonio,Cobre,1960302.86,200.81
2021,Octubre,Países Bajos,San Antonio,Cobre,164079.1,22.06
2021,Octubre,Perú,San Antonio,Litio,313521.0,20.56
2021,Octubre,Reino Unido,San Antonio,Cobre,146617.68,21.31
