AÑO,MES,PAÍS DESTINO,PUERTO EMBARQUE,PRODUCTO,MONTO FOB (US$),PESO EN TONELADAS
2024,Abril,España,San Antonio,Cobre,159510.03,24.18
2024,Abril,España,San Antonio,Cobre,1000286.78,100.615
2024,Abril,España,San Antonio,Cobre,24710859.18,2450.068
2024,Abril,España,Valparaíso,Cobre,146752.64,22.99
2024,Abril,España,Valparaíso,Cobre,3334372.88,757.14
2024,Abril,Estados Unidos de América,San Antonio,Cobre,16753180.1,1711.389
2024,Abril,Estados Unidos de América,Valparaíso,Cobre,10854581.41,1025.085
2024,Abril,Grecia,San Antonio,Cobre,6975226.46,731.009
2024,Abril,India,San Antonio,Cobre,180231.0,25.132
2024,Abril,India,San Antonio,Cobre,79294.48,22.54
2024,Abril,Italia,San Antonio,Cobre,5532144.02,598.183
2024,Abril,Italia,San Antonio,Cobre,9592999.85,1000.108
2024,Abril,Japón,San Antonio,Cobre,285716.99,41.2
2024,Abril,Japón,San Antonio,Cobre,161939.0,20.074
2024,Abril,Japón,Valparaíso,Litio,2159342.74,165.12
2024,Abril,Malasia,San Antonio,Cobre,1008.0,0.142
2024,Abril,Malasia,San Antonio,Cobre,872156.09,149.68
2024,Abril,Malasia,San Antonio,Cobre,2904.0,1.227
2024,Abril,Países Bajos,San Antonio,Cobre,3277149.63,375.563
2024,Abril,Países Bajos,Valparaíso,Cobre,149603.57,22.12
2024,Abril,Tailandia,San Antonio,Cobre,4802120.44,502.892
2024,Abril,Tailandia,San Antonio,Cobre,77364.0,21.42
2024,Abril,Tailandia,San Antonio,Cobre,100161.55,25.264
2024,Abril,Tailandia,Valparaíso,Cobre,1900471.29,201.251
2024,Abril,Tailandia,Valparaíso,Cobre,7585180.27,803.236
2024,Abril,Tailandia,Valparaíso,Cobre,2410758.69,250.096
2024,Abril,Taiwán (Formosa),San Antonio,Cobre,2836190.78,302.148
2024,Abril,Taiwán (Formosa),San Antonio,Cobre,191842.5,25.0
2024,Abril,Taiwán (Formosa),Valparaíso,Cobre,3473833.93,400.671
2024,Abril,Taiwán (Formosa),Valparaíso,Cobre,14728001.48,1501.42
2024,Mayo,Alemania,Antofagasta,Cobre,4325219.81,442.36
2024,Mayo,Alemania,Antofagasta,Cobre,7249582.97,713.281
2024,Mayo,Alemania,Antofagasta,Cobre,14852882.53,1499.673
2024,Mayo,Alemania,Antofagasta,Litio,723487.96,61.98
2024,Mayo,Alemania,Antofagasta,Litio,4644215.18,412.4
2024,Mayo,Bélgica,Antofagasta,Litio,305895.38,25.75
2024,Mayo,Bélgica,Antofagasta,Litio,2622770.41,221.45
2024,Mayo,Bélgica,Antofagasta,Litio,172125.74,15.51
2024,Mayo,Bélgica,Antofagasta,Litio,403316.87,36.75
2024,Mayo,Bélgica,Antofagasta,Litio,821357.82,74.76
2024,Mayo,Bélgica,Antofagasta,Litio,3839485.85,348.88
2024,Mayo,Brasil,Antofagasta,Cobre,1433062.28,149.912
2024,Mayo,Brasil,Antofagasta,Cobre,1528405.42,150.302
2024,Mayo,Brasil,Antofagasta,Cobre,6923156.34,688.873
2024,Mayo,Brasil,Antofagasta,Cobre,20296942.12,2132.751
2024,Mayo,Brasil,Antofagasta,Cobre,25537322.82,2625.659
2024,Mayo,Brasil,Antofagasta,Cobre,26415672.43,2745.823
2024,Mayo,Brasil,Antofagasta,Cobre,57722950.99,5848.795
2024,Mayo,Brasil,Antofagasta,Litio,73752.99,5.15
2024,Mayo,Brasil,Antofagasta,Litio,221258.96,15.45
2024,Mayo,Canadá,Puerto Angamos,Cobre,85758929.14,8003.912
2024,Mayo,China,Puerto Angamos,Cobre,50066057.37,5022.0
2024,Mayo,China,Puerto Angamos,Cobre,4569564.14,504.29
2024,Mayo,China,Puerto Angamos,Cobre,958524.63,100.224
2024,Mayo,China,Puerto Angamos,Cobre,2659248.65,280.563
2024,Mayo,China,Puerto Angamos,Cobre,5796497.82,591.784
2024,Mayo,China,Puerto Angamos,Cobre,76468460.42,7695.577
2024,Mayo,China,Puerto Angamos,Cobre,142040955.16,14524.644
2024,Mayo,China,Puerto Angamos,Litio,328.0,0.16892
2024,Mayo,China,Puerto Angamos,Litio,19506995.62,1887.86
2024,Mayo,China,Puerto Angamos,Litio,43827880.29,3446.88
2024,Mayo,China,Puerto Angamos,Litio,63489764.2,6238.345
2024,Mayo,China,Puerto Angamos,Litio,64.0,0.03296
2024,Mayo,China,Puerto Angamos,Litio,3611956.06,329.92
2024,Mayo,China,Puerto Angamos,Litio,6501237.34,872.2
2024,Mayo,China,Puerto Angamos,Litio,27448728.61,3613.4
2024,Mayo,Corea del Sur,Puerto Angamos,Cobre,2841093.91,297.466
2024,Mayo,Corea del Sur,Puerto Angamos,Cobre,3926381.86,400.871
2024,Mayo,Corea del Sur,Puerto Angamos,Cobre,7973477.27,903.721
2024,Mayo,Corea del Sur,Puerto Angamos,Cobre,71847241.02,7322.339
2024,Mayo,Corea del Sur,Puerto Angamos,Litio,696009.72,116.4141
2024,Mayo,Corea del Sur,Puerto Angamos,Litio,8377157.95,1406.2499
2024,Mayo,Corea del Sur,Puerto Angamos,Litio,4.0,0.00206
2024,Mayo,Corea del Sur,Puerto Angamos,Litio,737620.45,61.575
2024,Mayo,Corea del Sur,Puerto Angamos,Litio,2663108.32,227.04
2024,Mayo,Corea del Sur,Puerto Angamos,Litio,9349231.96,779.95
2024,Mayo,Corea del Sur,Puerto Angamos,Litio,602971.8,82.48
2024,Mayo,Corea del Sur,Puerto Angamos,Litio,2699137.01,210.356
2024,Mayo,Corea del Sur,Puerto Angamos,Litio,5084212.99,396.252
2024,Mayo,España,Antofagasta,Cobre,4971287.93,497.829
2024,Mayo,España,Antofagasta,Cobre,5098147.43,501.409
2024,Mayo,Estados Unidos de América,Antofagasta,Cobre,4984316.17,493.436
2024,Mayo,Estados Unidos de América,Antofagasta,Cobre,13340060.09,1309.653
2024,Mayo,Estados Unidos de América,Antofagasta,Cobre,39343247.71,4040.706
2024,Mayo,Estados Unidos de América,Antofagasta,Litio,626049.79,51.5
2024,Mayo,Estados Unidos de América,Antofagasta,Litio,388827.12,31.02
2024,Mayo,Estados Unidos de América,Antofagasta,Litio,2040621.41,156.864
2024,Mayo,Estados Unidos de América,Antofagasta,Litio,667421.11,58.767
2024,Mayo,Estados Unidos de América,Antofagasta,Litio,312444.1,24.92
2024,Mayo,Estados Unidos de América,Puerto Angamos,Cobre,8457175.67,905.423
2024,Mayo,Estados Unidos de América,Puerto Angamos,Cobre,24024094.88,2491.052
2024,Mayo,Estados Unidos de América,Puerto Angamos,Cobre,49131406.95,5078.457
2024,Mayo,Estados Unidos de América,Puerto Angamos,Cobre,90132257.67,9145.682
2024,Mayo,Estados Unidos de América,Puerto Angamos,Cobre,94172559.99,9598.187
2024,Mayo,Estados Unidos de América,Puerto Angamos,Cobre,125057070.75,12349.692
2024,Mayo,Estados Unidos de América,Puerto Angamos,Cobre,421462.11,50.738
2024,Mayo,Francia,Puerto Angamos,Cobre,68198587.04,7007.995
2024,Mayo,Indonesia,Puerto Angamos,Cobre,2417196.21,251.34
2024,Mayo,Italia,Antofagasta,Cobre,3104636.78,305.438
2024,Mayo,Italia,Antofagasta,Cobre,3396416.58,351.946
2024,Mayo,Italia,Antofagasta,Cobre,20285109.76,2003.798
2024,Mayo,Italia,Antofagasta,Cobre,26145375.81,2602.902
2024,Mayo,Italia,Puerto Angamos,Cobre,3380694.59,350.301
2024,Mayo,Italia,Puerto Angamos,Cobre,14204053.2,1502.672
2024,Mayo,Japón,Puerto Angamos,Litio,1701326.29,141.68
2024,Mayo,Japón,Puerto Angamos,Litio,241476.38,20.46
2024,Mayo,Malasia,Puerto Angamos,Cobre,9633014.99,999.509
2024,Mayo,México,Antofagasta,Litio,46988.07,10.3
2024,Mayo,Países Bajos,Antofagasta,Cobre,6770139.39,702.304
2024,Mayo,Países Bajos,Antofagasta,Cobre,9410538.1,1000.245
2024,Mayo,Países Bajos,Antofagasta,Cobre,20240329.68,2003.788
2024,Mayo,Países Bajos,Puerto Angamos,Cobre,1912979.4,201.562
2024,Mayo,Países Bajos,Puerto Angamos,Cobre,10307855.96,1013.971
2024,Mayo,Polonia,Antofagasta,Litio,108348.92,9.272
2024,Mayo,Polonia,Antofagasta,Litio,1191838.08,101.992
2024,Mayo,Suecia,Puerto Angamos,Cobre,19422453.76,2002.893
2024,Mayo,Tailandia,Puerto Angamos,Cobre,4419718.5,501.0
2024,Mayo,Taiwán (Formosa),Puerto Angamos,Cobre,934434.59,100.073
2024,Mayo,Taiwán (Formosa),Puerto Angamos,Cobre,9720115.24,960.167
2024,Mayo,Taiwán (Formosa),Puerto Angamos,Litio,623247.85,48.92
2024,Mayo,China,Arica,Cobre,2751364.63,302.943
2024,Mayo,China,Chañaral / Barquito,Cobre,157868391.19,16287.293
2024,Mayo,China,Coronel,Cobre,251635.42,26.04
2024,Mayo,China,Lirquén,Cobre,40629.12,4.91
2024,Mayo,China,Lirquén,Cobre,191935.0,26.04
2024,Mayo,China,Lirquén,Cobre,193046.05,26.19
2024,Mayo,China,Lirquén,Cobre,362677.61,40.44
2024,Mayo,China,Lirquén,Cobre,138604.88,24.139
2024,Mayo,China,Lirquén,Cobre,112784.96,13.629
2024,Mayo,Corea del Sur,Lirquén,Cobre,166430.2,21.0
2024,Mayo,Corea del Sur,Lirquén,Cobre,500697.2,63.0
2024,Mayo,Corea del Sur,San Vicente,Cobre,99535.25,11.894
2024,Mayo,Corea del Sur,San Vicente,Cobre,154306.81,19.803
2024,Mayo,Corea del Sur,San Vicente,Cobre,193269.38,21.137
2024,Mayo,Japón,Lirquén,Cobre,104513.1,12.474
2024,Mayo,Alemania,Aerop. A. Merino Benítez,Litio,0.73,0.0064
2024,Mayo,Australia,Aerop. A. Merino Benítez,Litio,100.0,0.1508
2024,Mayo,Bélgica,Aerop. A. Merino Benítez,Litio,1079956.24,121.403
2024,Mayo,Brasil,Aerop. A. Merino Benítez,Litio,14.0,0.002
2024,Mayo,Brasil,Aerop. A. Merino Benítez,Litio,14.16,0.0015
2024,Mayo,Brasil,Aerop. A. Merino Benítez,Litio,322.42,0.0315
2024,Mayo,Canadá,Aerop. A. Merino Benítez,Oro,16613885.12,5.29122
2024,Mayo,Corea del Sur,Aerop. A. Merino Benítez,Litio,20.0,0.011
2024,Mayo,Costa Rica,Aerop. A. Merino Benítez,Plata,10410.1,0.033
2024,Mayo,Ecuador,Aerop. A. Merino Benítez,Plata,4731.1,0.052
2024,Mayo,Emiratos Árabes Unidos,Aerop. A. Merino Benítez,Oro,5744294.17,0.118
2024,Mayo,Estados Unidos de América,Aerop. A. Merino Benítez,Litio,10.0,0.006
2024,Mayo,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,18618185.01,0.274
2024,Mayo,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,160208.55,0.0095
2024,Mayo,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,625080.89,0.09973
2024,Mayo,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,639380.12,0.04117
2024,Mayo,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,2626644.44,0.27318
2024,Mayo,Estados Unidos de América,Aerop. A. Merino Benítez,Plata,10255300.63,13.07
2024,Mayo,Estados Unidos de América,Aerop. A. Merino Benítez,Litio,1489.2,0.478
2024,Mayo,Japón,Aerop. A. Merino Benítez,Litio,142.2,0.00618
2024,Mayo,Japón,Aerop. A. Merino Benítez,Litio,7.42,0.002
2024,Mayo,Suiza,Aerop. A. Merino Benítez,Oro,20425009.75,3.438
2024,Mayo,Suiza,Aerop. A. Merino Benítez,Oro,22280083.12,6.56813
2024,Mayo,Suiza,Aerop. A. Merino Benítez,Oro,51833032.5,13.84036
2024,Mayo,Turquía,Aerop. A. Merino Benítez,Oro,64850.0,0.00109
2024,Mayo,Canadá,Iquique,Litio,147547.95,20.62
2024,Mayo,China,Iquique,Cobre,216269.49,24.093
2024,Mayo,China,Iquique,Cobre,3002674.21,363.87
2024,Mayo,China,Iquique,Cobre,137626.18,23.05
2024,Mayo,Corea del Sur,Iquique,Cobre,2094946.37,268.66
2024,Mayo,España,Iquique,Cobre,162210.8,22.36
2024,Mayo,Estados Unidos de América,Iquique,Cobre,159118.96,20.53
2024,Mayo,Estados Unidos de América,Iquique,Litio,4164877.25,352.944
2024,Mayo,Estados Unidos de América,Iquique,Litio,445536.41,39.178
2024,Mayo,Argentina,Cristo Redentor (Los Libertadores),Cobre,439531.87,52.541
2024,Mayo,Argentina,Cristo Redentor (Los Libertadores),Litio,98418.0,5.15
2024,Mayo,Bélgica,San Antonio,Cobre,203157.32,24.85
2024,Mayo,Bélgica,Valparaíso,Cobre,896039.81,99.97
2024,Mayo,Brasil,San Antonio,Cobre,847189.84,99.814
2024,Mayo,Brasil,San Antonio,Cobre,23885558.3,2414.241
2024,Mayo,Brasil,San Antonio,Cobre,55435186.77,5699.637
2024,Mayo,Brasil,San Antonio,Cobre,389164.69,50.13
2024,Mayo,Brasil,San Antonio,Cobre,211971.38,24.2
2024,Mayo,China,San Antonio,Cobre,21411953.09,2209.44
2024,Mayo,China,San Antonio,Cobre,371699.26,48.65
2024,Mayo,China,San Antonio,Cobre,406455.4,44.81
2024,Mayo,China,San Antonio,Cobre,677260.81,75.655
2024,Mayo,China,San Antonio,Cobre,709338.84,75.636
2024,Mayo,China,San Antonio,Cobre,14125944.81,1417.267
2024,Mayo,China,San Antonio,Cobre,18860222.27,1909.415
2024,Mayo,China,San Antonio,Cobre,155177.0,20.783
2024,Mayo,China,San Antonio,Cobre,437352.67,47.297
2024,Mayo,China,San Antonio,Cobre,1175424.4,145.68
2024,Mayo,China,San Antonio,Cobre,1374017.26,154.33
2024,Mayo,China,San Antonio,Cobre,571765.69,96.69
2024,Mayo,China,San Antonio,Cobre,158840.47,22.08
2024,Mayo,China,San Antonio,Cobre,225744.92,25.764
2024,Mayo,China,San Antonio,Cobre,614942.61,70.624
2024,Mayo,China,San Antonio,Cobre,731718.96,81.08
2024,Mayo,China,Valparaíso,Cobre,1652662.89,201.332
2024,Mayo,China,Valparaíso,Cobre,2825589.83,295.507
2024,Mayo,China,Valparaíso,Cobre,5750900.62,571.418
2024,Mayo,China,Valparaíso,Cobre,6922080.81,688.824
2024,Mayo,China,Valparaíso,Cobre,14157560.56,1406.289
2024,Mayo,China,Valparaíso,Litio,124.0,0.06386
2024,Mayo,China,Valparaíso,Litio,19872944.52,1589.28
2024,Mayo,China,Valparaíso,Litio,8.0,0.00412
2024,Mayo,China,Valparaíso,Litio,676230.39,61.86
2024,Mayo,China,Valparaíso,Cobre,576653.0,76.631
2024,Mayo,Colombia,San Antonio,Cobre,225650.15,24.688
2024,Mayo,Colombia,San Antonio,Cobre,202148.18,20.5495
2024,Mayo,Colombia,Valparaíso,Cobre,461585.92,49.6018
2024,Mayo,Corea del Sur,San Antonio,Cobre,172516.66,20.03
2024,Mayo,Corea del Sur,San Antonio,Cobre,18368044.28,1856.664
2024,Mayo,Corea del Sur,San Antonio,Cobre,2009442.0,201.409
2024,Mayo,Corea del Sur,San Antonio,Cobre,1020553.5,124.693
2024,Mayo,Corea del Sur,San Antonio,Cobre,349137.38,39.51
2024,Mayo,Corea del Sur,San Antonio,Cobre,336588.0,42.638
2024,Mayo,Corea del Sur,Valparaíso,Cobre,13077109.53,1302.972
2024,Mayo,Corea del Sur,Valparaíso,Litio,5846219.86,495.6
2024,Mayo,Corea del Sur,Valparaíso,Litio,1203821.6,164.96
2024,Mayo,España,San Antonio,Cobre,959069.03,100.597
2024,Mayo,España,Valparaíso,Cobre,157711.34,25.01
2024,Mayo,España,Valparaíso,Cobre,178164.96,23.97
2024,Mayo,España,Valparaíso,Cobre,4033.81,0.763
2024,Mayo,España,Valparaíso,Cobre,1341735.26,291.99
2024,Mayo,Estados Unidos de América,San Antonio,Cobre,33292103.05,3215.975
2024,Mayo,Estados Unidos de América,Valparaíso,Cobre,10870629.91,1026.605
2024,Mayo,Grecia,Valparaíso,Cobre,227924.26,24.15
2024,Mayo,Italia,San Antonio,Cobre,6145631.08,600.242
2024,Mayo,Italia,San Antonio,Cobre,12593481.05,1307.696
2024,Mayo,Japón,San Antonio,Cobre,152101.29,20.05
2024,Mayo,Japón,San Antonio,Cobre,220682.88,27.89
2024,Mayo,Malasia,San Antonio,Cobre,427222.17,132.93
2024,Mayo,Perú,San Antonio,Cobre,7440.09,1.0575
2024,Mayo,Perú,Valparaíso,Cobre,219094.06,53.94
2024,Mayo,Tailandia,San Antonio,Cobre,1909905.41,201.104
2024,Mayo,Tailandia,San Antonio,Cobre,24052.0,15.84
2024,Mayo,Tailandia,San Antonio,Cobre,46652.92,8.263
2024,Mayo,Tailandia,Valparaíso,Cobre,19285673.12,1910.316
2024,Mayo,Taiwán (Formosa),San Antonio,Cobre,5954548.11,595.085
2024,Mayo,Taiwán (Formosa),Valparaíso,Cobre,7110551.18,702.996
2024,Mayo,Taiwán (Formosa),Valparaíso,Cobre,7848525.14,800.997
2024,Mayo,Taiwán (Formosa),Valparaíso,Cobre,6468342.59,639.861
2024,Mayo,Vietnam,Valparaíso,Litio,224560.35,20.56
2024,Junio,Alemania,Antofagasta,Cobre,4241904.61,451.923
2024,Junio,Alemania,Antofagasta,Cobre,14487591.09,1501.857
2024,Junio,Alemania,Antofagasta,Litio,2243841.28,206.2
2024,Junio,Bélgica,Antofagasta,Litio,555227.41,46.35
2024,Junio,Bélgica,Antofagasta,Litio,4257841.42,355.35
2024,Junio,Bélgica,Antofagasta,Litio,286268.56,26.25
2024,Junio,Bélgica,Antofagasta,Litio,309681.54,27.97
2024,Junio,Bélgica,Antofagasta,Litio,2355072.7,208.37
2024,Junio,Bélgica,Antofagasta,Litio,4434422.65,394.12
2024,Junio,Brasil,Antofagasta,Cobre,4061613.4,398.57
2024,Junio,Brasil,Antofagasta,Cobre,4720349.21,493.623
2024,Junio,Brasil,Antofagasta,Cobre,8034415.4,795.737
2024,Junio,Brasil,Antofagasta,Cobre,19650106.25,1904.789
2024,Junio,Brasil,Antofagasta,Cobre,23497877.52,2482.263
2024,Junio,Brasil,Antofagasta,Cobre,36702649.77,3808.982
2024,Junio,Brasil,Antofagasta,Litio,74252.26,5.15
2024,Junio,Brasil,Antofagasta,Litio,222756.77,15.45
2024,Junio,China,Antofagasta,Litio,52165.62,5.11625
2024,Junio,China,Antofagasta,Litio,156496.87,15.34875
2024,Junio,China,Antofagasta,Litio,1264499.39,124.54
2024,Junio,China,Antofagasta,Litio,4033088.89,398.6
2024,Junio,China,Puerto Angamos,Cobre,14679342.13,1508.19
2024,Junio,China,Puerto Angamos,Cobre,2781929.03,302.841
2024,Junio,China,Puerto Angamos,Cobre,9673756.01,1011.662
2024,Junio,China,Puerto Angamos,Cobre,119679645.72,12355.77
2024,Junio,China,Puerto Angamos,Litio,344.0,0.17716
2024,Junio,China,Puerto Angamos,Litio,14695168.73,1744.215
2024,Junio,China,Puerto Angamos,Litio,35696434.21,2868.96
2024,Junio,China,Puerto Angamos,Litio,52578506.68,6422.98
2024,Junio,China,Puerto Angamos,Litio,3611956.06,329.92
2024,Junio,China,Puerto Angamos,Litio,9074725.46,946.96
2024,Junio,China,Puerto Angamos,Litio,35321657.38,3738.0
2024,Junio,Corea del Sur,Puerto Angamos,Cobre,1020532.42,101.984
2024,Junio,Corea del Sur,Puerto Angamos,Cobre,7065885.83,702.511
2024,Junio,Corea del Sur,Puerto Angamos,Cobre,37771564.92,3907.594
2024,Junio,Corea del Sur,Puerto Angamos,Litio,844818.9,74.69
2024,Junio,Corea del Sur,Puerto Angamos,Litio,12203281.72,1079.15
2024,Junio,Corea del Sur,Puerto Angamos,Litio,241951.6,20.525
2024,Junio,Corea del Sur,Puerto Angamos,Litio,2661467.74,225.775
2024,Junio,Corea del Sur,Puerto Angamos,Litio,6284687.99,516.04
2024,Junio,Corea del Sur,Puerto Angamos,Litio,1283702.21,103.192
2024,Junio,Corea del Sur,Puerto Angamos,Litio,3600318.45,290.008
2024,Junio,España,Antofagasta,Cobre,9513171.85,1000.402
2024,Junio,España,Puerto Angamos,Cobre,47818580.78,5005.743
2024,Junio,Estados Unidos de América,Antofagasta,Cobre,20065873.15,2003.417
2024,Junio,Estados Unidos de América,Antofagasta,Litio,1020308.37,82.4
2024,Junio,Estados Unidos de América,Antofagasta,Litio,457244.39,41.76
2024,Junio,Estados Unidos de América,Antofagasta,Litio,203058.09,18.72461
2024,Junio,Estados Unidos de América,Antofagasta,Litio,8811870.26,752.01
2024,Junio,Estados Unidos de América,Puerto Angamos,Cobre,9459694.56,983.82
2024,Junio,Estados Unidos de América,Puerto Angamos,Cobre,19633128.5,2010.162
2024,Junio,Estados Unidos de América,Puerto Angamos,Cobre,29581910.42,3010.073
2024,Junio,Estados Unidos de América,Puerto Angamos,Cobre,30326840.73,3129.983
2024,Junio,Estados Unidos de América,Puerto Angamos,Cobre,54982955.12,5721.331
2024,Junio,Estados Unidos de América,Puerto Angamos,Cobre,74997273.59,7585.396
2024,Junio,Estados Unidos de América,Puerto Angamos,Cobre,82249715.99,8369.437
2024,Junio,Francia,Puerto Angamos,Cobre,24039838.16,2520.66
2024,Junio,Francia,Puerto Angamos,Cobre,69768989.82,7014.736
2024,Junio,India,Puerto Angamos,Cobre,31187544.92,3003.36
2024,Junio,Indonesia,Puerto Angamos,Cobre,4827239.12,501.955
2024,Junio,Italia,Antofagasta,Cobre,1879369.05,200.447
2024,Junio,Italia,Antofagasta,Cobre,4054053.11,401.819
2024,Junio,Italia,Antofagasta,Cobre,24937081.81,2596.686
2024,Junio,Italia,Puerto Angamos,Cobre,13834746.59,1403.961
2024,Junio,Japón,Puerto Angamos,Litio,591569.48,49.84
2024,Junio,Malasia,Puerto Angamos,Cobre,4706315.25,501.208
2024,Junio,México,Antofagasta,Litio,191048.87,20.6
2024,Junio,México,Puerto Angamos,Cobre,10627750.46,999.291
2024,Junio,Países Bajos,Antofagasta,Cobre,4827734.46,500.297
2024,Junio,Países Bajos,Puerto Angamos,Cobre,17354909.46,1698.785
2024,Junio,Polonia,Antofagasta,Litio,2146663.58,185.44
2024,Junio,Sudáfrica,Antofagasta,Litio,119093.03,10.3
2024,Junio,Suecia,Puerto Angamos,Cobre,47284882.96,4959.774
2024,Junio,Tailandia,Puerto Angamos,Cobre,4917351.45,502.017
2024,Junio,Tailandia,Puerto Angamos,Cobre,7491304.02,799.37
2024,Junio,Taiwán (Formosa),Puerto Angamos,Cobre,992493.54,100.484
2024,Junio,Taiwán (Formosa),Puerto Angamos,Cobre,24078478.58,2406.408
2024,Junio,Vietnam,Puerto Angamos,Cobre,2449443.58,252.697
2024,Junio,China,Arica,Cobre,3767876.71,403.427
2024,Junio,México,Arica,Cobre,944022.16,100.95
2024,Junio,China,Chañaral / Barquito,Cobre,5288382.46,517.294
2024,Junio,China,Chañaral / Barquito,Cobre,35522102.2,3740.728
2024,Junio,Bélgica,San Vicente,Cobre,180745.32,20.747
2024,Junio,China,Lirquén,Cobre,158708.86,24.132
2024,Junio,China,San Vicente,Cobre,115475.69,12.703
2024,Junio,Corea del Sur,Coronel,Cobre,178684.05,20.082
2024,Junio,Corea del Sur,Lirquén,Cobre,182723.05,20.101
2024,Junio,Corea del Sur,Lirquén,Cobre,213997.38,23.946
2024,Junio,Corea del Sur,Lirquén,Cobre,95859.61,10.12
2024,Junio,Corea del Sur,San Vicente,Cobre,107339.0,12.098
2024,Junio,Corea del Sur,San Vicente,Cobre,184894.28,20.305
2024,Junio,España,Coronel,Cobre,182300.7,21.528
2024,Junio,Japón,Coronel,Cobre,160413.4,20.406
2024,Junio,Japón,Lirquén,Cobre,102164.16,11.482
2024,Junio,Malasia,Lirquén,Cobre,6219.0,28.359
2024,Junio,Alemania,Aerop. A. Merino Benítez,Litio,7400.0,9.0
2024,Junio,Alemania,Aerop. A. Merino Benítez,Litio,4.0,0.00206
2024,Junio,Argentina,Aerop. A. Merino Benítez,Plata,15320.18,0.05737
2024,Junio,Brasil,Aerop. A. Merino Benítez,Plata,351601.0,0.425
2024,Junio,Canadá,Aerop. A. Merino Benítez,Oro,31091221.42,9.32875
2024,Junio,China,Aerop. A. Merino Benítez,Litio,10.25,0.0022
2024,Junio,Colombia,Aerop. A. Merino Benítez,Plata,20392.12,0.15885
2024,Junio,Ecuador,Aerop. A. Merino Benítez,Plata,38380.65,0.194
2024,Junio,Estados Unidos de América,Aerop. A. Merino Benítez,Litio,11840.0,14.4
2024,Junio,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,14027397.7,0.192
2024,Junio,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,99234.0,0.00159
2024,Junio,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,780593.78,0.05223
2024,Junio,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,1000456.58,0.06693
2024,Junio,Estados Unidos de América,Aerop. A. Merino Benítez,Plata,531764.53,0.622
2024,Junio,Estados Unidos de América,Aerop. A. Merino Benítez,Plata,22203709.59,24.807
2024,Junio,Francia,Aerop. A. Merino Benítez,Litio,75.0,0.095
2024,Junio,Francia,Aerop. A. Merino Benítez,Litio,330.66,0.531
2024,Junio,Japón,Aerop. A. Merino Benítez,Litio,56.3,0.0075
2024,Junio,Países Bajos,Aerop. A. Merino Benítez,Litio,6.92,0.048
2024,Junio,Perú,Aerop. A. Merino Benítez,Plata,4025.94,0.01091
2024,Junio,Suiza,Aerop. A. Merino Benítez,Oro,3762348.41,0.052
2024,Junio,Suiza,Aerop. A. Merino Benítez,Oro,34359912.93,8.132
2024,Junio,Suiza,Aerop. A. Merino Benítez,Oro,48686240.01,11.34694
2024,Junio,Suiza,Aerop. A. Merino Benítez,Plata,245.55,0.001
2024,Junio,Canadá,Iquique,Litio,147547.95,20.62
2024,Junio,China,Iquique,Cobre,213189.06,22.502
2024,Junio,China,Iquique,Cobre,2257408.01,248.98
2024,Junio,China,Iquique,Cobre,122461.6,20.3
2024,Junio,Corea del Sur,Iquique,Cobre,2292917.5,270.046
2024,Junio,España,Iquique,Cobre,159869.44,21.4
2024,Junio,Estados Unidos de América,Iquique,Cobre,135402.32,15.48
2024,Junio,Estados Unidos de América,Iquique,Litio,4047047.02,331.272
2024,Junio,Estados Unidos de América,Iquique,Litio,3428053.5,315.562
2024,Junio,Tailandia,Iquique,Cobre,56027.11,10.293
2024,Junio,Argentina,Cristo Redentor (Los Libertadores),Litio,83691.0,5.15
2024,Junio,Argentina,Cristo Redentor (Los Libertadores),Litio,122297.4,8.24
2024,Junio,Bélgica,San Antonio,Cobre,212687.68,24.27
2024,Junio,Bélgica,Valparaíso,Cobre,859640.5,99.39
2024,Junio,Bélgica,Valparaíso,Cobre,438658.59,50.563
2024,Junio,Bolivia,Cristo Redentor (Los Libertadores),Cobre,79596.0,3.654
2024,Junio,Brasil,San Antonio,Cobre,25666147.32,2608.136
2024,Junio,Brasil,San Antonio,Cobre,74549810.54,7499.02
2024,Junio,Brasil,San Antonio,Cobre,485531.24,82.822
2024,Junio,Brasil,San Antonio,Cobre,978791.08,120.986
2024,Junio,China,San Antonio,Cobre,818231.26,90.23
2024,Junio,China,San Antonio,Cobre,969548.78,100.208
2024,Junio,China,San Antonio,Cobre,34364459.7,3558.606
2024,Junio,China,San Antonio,Cobre,354673.81,48.66
2024,Junio,China,San Antonio,Cobre,1287298.76,126.575
2024,Junio,China,San Antonio,Cobre,13630761.07,1405.267
2024,Junio,China,San Antonio,Cobre,23240759.91,2412.471
2024,Junio,China,San Antonio,Cobre,223322.62,25.771
2024,Junio,China,San Antonio,Cobre,405696.68,64.55
2024,Junio,China,San Antonio,Cobre,547506.7,65.566
2024,Junio,China,San Antonio,Cobre,627436.0,78.27
